record_number,name_en,name_fr,document_types_en,document_types_fr
HICC HHB 080,Municipalities for Climate Innovation Program,Programme Municipalités pour l'innovation climatique,"Briefing notes, Cabinet documents, contribution agreements, correspondence, financial claims and payments, financial reports, funding proposals, legal advice, media analyses, media lines, meeting agendas, news releases, presentations, project reports, questions and answers, records of decision, Treasury Board submissions.","Notes d'information, documents du Cabinet, ententes de contribution, correspondance, créances et paiements, rapports financiers, propositions de financement, avis juridiques, analyses médiatiques, infocapsules, ordres du jour de réunions, communiqués de presse, présentations, rapports de projet, questions et réponses, comptes rendus de décisions, présentations au Conseil du Trésor."
HICC CIP 210,Municipal-Rural Infrastructure Fund,Fonds sur l'infrastructure municipale – rurale,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda of understanding, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, protocoles d'entente, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC CIP 220,National Recreational Trails Program,Programme pour les sentiers récréatifs nationaux,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, Terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC CIP 260,Provincial–Territorial Base Funding Program,Financement de base pour les infrastructures des provinces et des territoires,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, Terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC CIP 280,Public Transit Fund,Fonds pour le transport en commun,"Audit reports, briefing notes, business cases, Cabinet documents, contribution agreements, correspondence, delegations of authority, environmental assessments and reports, financial claims and payments, financial management reports, guidelines, issues notes, legal advice, media analyses, media lines, meeting agendas and minutes, memoranda, monitoring reports, news releases, payment requisitions, plans, presentations, procedures, program control frameworks, project reviews, project risk analyses, question period cards, receipts and vouchers, records of decision, records of discussion, statements, Terms and conditions, Treasury Board submissions.","Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
HICC IPI 080,P3 Canada Fund,Fonds PPP Canada,"Agreements of purchase and sale, annual progress reports, audit reports, backgrounders, briefing notes, business cases, Cabinet documents, contracts and scopes of work, corporate plans, correspondence, Crown corporation annual reports, delegation of authority, environmental assessments and reports, evaluation reports, financial claims and payments, financial agreements and amendments, financial management reports, funding proposals, guidelines, Indigenous consultations, lease agreements, legal advice, lessons learned reports, licensing agreements, media analyses, media lines, meeting agendas and minutes, memoranda, ministerial recommendations, monitoring reports, news releases, Orders in Council, payment requisitions and payments, photographs, plans, policies, presentations, procedures, project agreements, project and reporting data, project reports, project reviews and evaluations, project summaries, publications, questions and answers, records of decision, risk assessments, sound recordings, speaking notes, studies, templates, terms of reference, transfer, Treasury Board submissions, videos.","Ententes d'achat et de vente, rapports annuels d'étape, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, documents du Cabinet, contrats et portées des travaux, plans organisationnels, correspondance, rapports annuels de la société d'État, délégations de pouvoirs, évaluations environnementales et rapports, rapports d'évaluation, créances et paiements, ententes et modifications financières, rapports sur la gestion financière, propositions de financement, lignes directrices, consultations auprès des autochtones, ententes de location, avis juridiques, rapports sur les leçons apprises, ententes de licence, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, recommandations ministérielles, rapports de suivi, communiqués de presse, décrets, réquisitions et paiements, photographies, plans, politiques, présentations, procédures, ententes de projet, données relatives aux projets et aux rapports, rapports de projet, examens et évaluations de projet, résumés de projets, publications, questions et réponses, comptes rendus de décisions, évaluations des risques, enregistrements sonores, notes d'allocution, études, gabarits, mandats, transferts, présentations au Conseil du Trésor, vidéos."
HICC CIP 290,Rural Economic Development Policy,Politique de développement économique rural,"Analytical reports, backgrounders, briefing notes, correspondence, media analyses, media lines, meeting summaries, news releases, presentations, progress reports, project vignettes, question period cards, questions and answers, scenario notes, speaking notes, social media postings, strategies and videos.","Rapports analytiques, documents d'information, notes d'information, correspondance, analyses médiatiques, infocapsules, résumés de réunions, communiqués de presse, présentations, rapports d'étape, vignettes de projet, fiches pour les périodes de questions, questions et réponses, notes de scénario, notes d'allocution, affichages dans les médias sociaux, stratégies et vidéos."
LICC DGLI 010,,Fonds pour l'application des restrictions sur la location de courte durée,,"Dossiers de gestion des ententes, rapports analytiques, rapports annuels d'étape, examens de demandes, présentations de demandes, résumés de demandes, notes d'information, correspondance, rapports d'évaluation, créances et paiements, ententes de financement, ententes de subvention, lignes directrices, notes sur les enjeux, messages clés, avis juridiques, rapports sur les leçons apprises, cadres de contrôle de gestion, analyses médiatiques, infocapsules, ordres du jour de réunions, recommandations ministérielles, comptes rendus et résumés, communiqués de presse, documents de paiement, politiques, analyses de politiques, présentations, procédures, rapports d'étape, questions et réponses, comptes rendus de décisions, rapports, évaluations des risques, notes de scénario, affichages dans les médias sociaux, notes d'allocution, relevés, gabarits, mandats, présentations au Conseil du Trésor."
LICC DGLI 020,,Élaboration de politiques pour les programmes fédéraux de logement,,"Notes d'information, documents du Cabinet, notes de comité, correspondance, ensembles de données, rapports d'évaluation, rapports financiers, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour de réunions, recommandations ministérielles, communiqués de presse, présentations, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, notes d'allocution, discours, présentations au Conseil du Trésor."
LICC DGPR 020,,Initiative de recherche et de connaissances,,"Mandats du comité de gestion des ententes, documents d'évaluation et de recommandation des demandes, rapports de vérification, états financiers vérifiés, notes d'information, documents d'appel de demandes, factures liées aux réclamations et documents justificatifs, stratégies de communication, contrats, ententes de contribution, correspondance, délégation de pouvoirs, documents de communication externe, rapports finaux, créances et paiements, propositions de financement, lignes directrices, avis juridiques, ordres du jour et procès-verbaux de réunions, notes de service, communiqués de presse, politiques, présentations, procédures, rapports d'étape, résumés de projets, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, études, présentations au Conseil du Trésor, vidéos, contenu Web et plans de travail."
LICC DGLI 030,,Vers un chez-soi : La stratégie canadienne de lutte contre l'itinérance,,"Ententes, rapports analytiques, documents d'information, notes d'information, documents du Cabinet, contrats et portées des travaux, ententes de contribution et modifications, correspondance, rapports financiers et d'activités, ententes de financement, propositions de financement, ententes de subventions et de contributions, lignes directrices, consultations auprès des autochtones, factures, notes sur les enjeux, messages clés, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, recommandations ministérielles, bulletins, plans, politiques, présentations, données relatives aux projets et aux rapports, rapports de projet, examens et évaluations de projet, rapports d'étape, présentations de projets, résumés de projets, publications, fiches pour les périodes de questions, questions et réponses, enregistrements de contacts et d'interactions avec les destinataires, comptes rendus de discussions, rapports, notes de scénario, notes d'allocution, discours, relevés, analyses statistiques, études, sondages, gabarits, vidéos."
LICC DGPCI 040,,Fonds d'atténuation et d'adaptation en matière de catastrophes,,"Formulaires de demande, rapports de vérification, notes d'information, documents du Cabinet, contrats et portées des travaux, ententes de contribution et modifications, correspondance, délégations de pouvoirs, évaluations et rapports environnementaux, rapports d'évaluation, créances et paiements, lignes directrices, consultations auprès des autochtones, avis juridiques, rapports sur la gestion financière, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, documents de paiement, plans, présentations, procédures, cadres de gestion de programme, données relatives aux projets et aux rapports, présentations de projets, examens de projet, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, cadres de risques et de vérification, évaluations des risques, affichages dans les médias sociaux, notes d'allocution, discours, gabarits, mandats, présentations au Conseil du Trésor."
LICC DGPR 030,,Initiative de soutien aux infrastructures résilientes aux changements climatiques – Trousse sur le climat,,"Documents d'information, notes d'information, documents du Cabinet, contrats, correspondance, lignes directrices, factures, notes sur les enjeux, messages clés, rapports sur les leçons apprises, ordres du jour et procès-verbaux de réunions, notes de service, protocoles d'entente, communiqués de presse, plans, politiques, présentations, publications, fiches pour les périodes de questions, comptes rendus de décisions, rapports, notes de scénario, notes d'allocution, mandats, présentations au Conseil du Trésor."
LICC DGPCI 020,,Fonds pour le développement des collectivités du Canada,,"Ententes administratives, rapports annuels sur les dépenses, énoncés de vérification, notes d'information, documents du Cabinet, correspondance, délégations de pouvoirs, rapports sur la gestion financière, ententes de contribution et modifications, lignes directrices, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, communiqués de presse, réquisitions et paiements, plans, présentations, procédures, cadres de gestion de programme, listes de projets pour les communications, questions et réponses, comptes rendus de décisions, rapports, évaluations des risques, notes d'allocution, analyses statistiques, mandats, paiements de transfert, présentations au Conseil du Trésor."
LICC DGPCI 050,,Bâtiments communautaires verts et inclusifs,,"Formulaires de demande, rapports de vérification, notes d'information, documents du Cabinet, créances et paiements, contrats et portées des travaux, correspondance, délégations de pouvoirs, évaluations et rapports environnementaux, rapports d'évaluation, correspondance financière, rapports sur la gestion financière, ententes de contribution et modifications, lignes directrices, consultations auprès des autochtones, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, protocoles d'entente, recommandations ministérielles, rapports de suivi, communiqués de presse, documents de paiement, plans, présentations, procédures, cadres de gestion de programme, données relatives aux projets et aux rapports, examens de projet, présentations de projets, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, cadres de risques et de vérification, évaluations des risques, affichages dans les médias sociaux, notes d'allocution, discours, gabarits, mandats, présentations au Conseil du Trésor."
LICC DGLI 050,,Initiative canadienne pour des collectivités en santé,,"Dossiers de gestion des ententes, rapports analytiques, rapports annuels sur les dépenses, formulaires de demande, propositions de financement, examens de demandes, résumés de demandes, rapports de vérification, documents d'information, notes d'information, analyses de rentabilité, créances et paiements, dossiers de gestion des accords de contribution, correspondance, rapports d'évaluation, ententes de financement, lignes directrices, notes sur les enjeux, messages clés, avis juridiques, rapports sur les leçons apprises, cadres de contrôle de gestion, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, résumés de réunions, recommandations ministérielles, rapports de suivi, bulletins, communiqués de presse, documents de paiement, photographies, plans, politiques, analyses de politiques, présentations, procédures, rapports d'étape, données relatives aux projets et aux rapports, liste de projets pour les communications, rapports de projet, examens et évaluations des rapports de projet, résumés de projets, analyses des risques liés aux propositions, publications, questions et réponses, comptes rendus de décisions, rapports, évaluations des risques, notes de scénario, affichages dans les médias sociaux, notes d'allocution, relevés, gabarits, mandats, présentations au Conseil du Trésor, vidéos."
LICC DGLI 040,,C-B 120 Bail d'exploitation pour l'itinérance,,"Notes d'information, documents du Cabinet, correspondance, ententes de subvention, documents de paiement, données de rapport."
LICC DGPCI 150,,Fonds Chantiers Canada – volet Recherche et Planification,,"Rapports de vérification, notes d'information, analyses de rentabilité, documents du Cabinet, ententes de contribution, correspondance, délégations de pouvoirs, évaluations environnementales et rapports, créances et paiements, rapports sur la gestion financière, lignes directrices, notes sur les enjeux, avis juridiques, analyses médiatiques, infocapsules, ordres du jour et procès-verbaux de réunions, notes de service, rapports de suivi, communiqués de presse, demandes de paiement, plans, présentations, procédures, cadres de gestion de programme, examens de projet, analyses des risques liés aux projets, fiches pour les périodes de questions, reçus et récépissés, comptes rendus de décisions, comptes rendus de discussions, relevés, modalités, présentations au Conseil du Trésor."
LICC DGSM 030,,Carrefour de l'accessibilité,,"Notes d'information, listes de contrôle, contrats, correspondance, articles de bulletins d'information pour les employés et messages du personnel, notes de scénario d'événement, questionnaires de rétroaction, messages clés, lignes directrices, ordres du jour et procès-verbaux de réunions, présentations, procédures, matériel promotionnel, questions et réponses, comptes rendus de discussions, contenu des médias sociaux, points et notes d'allocution, portées des travaux, sondages, gabarits, mandats, plans triennaux sur l'accessibilité, contenu Web."
LICC IPI 150,,"Lutte contre le racisme, équité et inclusion",,"Rapports annuels d'étape, notes d'information, listes de contrôle, contrats, correspondance, articles de bulletins d'information pour les employés et messages du personnel, notes de scénario d'événement, lignes directrices, messages clés, ordres du jour et procès-verbaux de réunions, présentations, procédures, matériel promotionnel, questions et réponses, questionnaires, comptes rendus de discussions, contenu des médias sociaux, points et notes d'allocution, énoncés de travail, gabarits, mandats, contenu Web."
LICC DGPR 050,,Conseil canadien des infrastructures,,"Bibliographies annotées, demandes, lettres de nomination, rapports de présence, documents d'information, biographies, notes d'information, analyses de rentabilité, chartes, communications, formulaires de consentement, contrats, correspondance, rapports de dépenses, rapports sur la gestion financière, lignes directrices, documents de gouvernance, consultations auprès des autochtones, factures, messages clés, infocapsules, ordres du jour de réunions, notes de service et notes sur les enjeux, conseils et recommandations ministériels, procès-verbaux et comptes rendus de décisions, rapports de suivi, communiqués de presse, bulletins, avis d'intention, politiques opérationnelles, guides du participant, documents de paiement, demandes de paiement, présentations, procédures, propositions, annonces publiques, publications, questions et réponses, reçus et récépissés, rapports de recherche et d'analyse, guides de ressources, notes de scénario, notes d'allocution, mémoires écrits des intervenants, portées des travaux, sondages, gabarits, mandats, transcriptions, demandes de traduction, présentations au Conseil du Trésor, contenu Web, plans de travail."
LICC DGSM 010,,Science des données,,"Ententes, rapports analytiques, documents d'information, notes d'information, analyses de rentabilité, correspondance, rapports annuels de la société d'État, tableaux de bord, ensembles de données, délégations de pouvoirs, lignes directrices, ordres du jour et procès-verbaux de réunions, protocoles d'entente, plans, présentations, procédures, données relatives aux projets et aux rapports, listes de projets pour les communications, rapports de projet, examens et évaluations de projet, analyses des risques liés aux projets, résumés de projets, présentations de projets, publications, fiches pour les périodes de questions, questions et réponses, comptes rendus de décisions, comptes rendus de discussions, rapports, évaluations des risques, notes de scénario, portées des travaux, notes d'allocution, analyses statistiques, études, sondages, gabarits, mandats, transcriptions."
LICC DGSM 020,,Surveillance et rapports hybrides,,"Ententes, rapports analytiques, documents d'information, notes d'information, analyses de rentabilité, correspondance, tableaux de bord, ensembles de données, lignes directrices, plans, politiques, présentations, procédures, publications, fiches pour les périodes de questions, questions et réponses, évaluations des risques, notes de scénario, portées des travaux, analyses statistiques, stratégies et rapports d'étape."
LICC DGPR 040,,Conseil national du logement,,"Rapports annuels sur les dépenses, demandes, lettres de nomination, rapports de présence, documents d'information, biographies, notes d'information, analyses de rentabilité, chartes, communications, formulaires de consentement, contrats, correspondance, rapports de dépenses, rapports sur la gestion financière, documents de gouvernance, lignes directrices, plans d'audience, consultations auprès des autochtones, factures, notes sur les enjeux, messages clés, ordres du jour et procès-verbaux de réunions, documents de réunion, résumés de réunions, rapports de suivi, communiqués de presse, bulletins, avis d'intention, politiques opérationnelles, guides du participant, documents de paiement, demandes de paiement, présentations, procédures, propositions, annonces publiques, publications, questions et réponses, reçus et récépissés, recommandations au ministre, enregistrements, comptes rendus de décisions, rapports de recherche, guides de ressources, notes de scénario, contenu des médias sociaux, notes d'allocution, portées des travaux, sondages, gabarits, mandats, témoignages, transcriptions, vidéos, présentations écrites et orales des participants et ensembles de données connexes."
